Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
31,31.0,2019-12-28,24-312,DEN,,MEM,W (+9),1,32:57,12.0,19.0,0.632,2.0,5.0,0.4,5.0,7.0,0.714,2.0,8.0,10.0,10.0,1.0,0.0,1.0,6.0,31.0,30.1,23.0,0.702,0.684,6.6,26.5,16.6,52.9,1.4,0.0,4.3,29.3,148.0,108.0,18.6
32,32.0,2019-12-29,24-313,DEN,,SAC,W (+5),1,26:30,7.0,8.0,0.875,0.0,0.0,,3.0,4.0,0.75,4.0,4.0,8.0,4.0,1.0,0.0,4.0,3.0,17.0,16.4,8.0,0.871,0.875,20.1,20.1,20.1,24.7,1.9,0.0,29.1,23.4,134.0,122.0,6.6
33,33.0,2019-12-31,24-315,DEN,@,HOU,L (-26),1,31:59,10.0,17.0,0.588,0.0,1.0,0.0,1.0,1.0,1.0,2.0,6.0,8.0,4.0,0.0,0.0,6.0,2.0,21.0,12.3,-5.0,0.602,0.588,6.8,23.7,14.6,20.0,0.0,0.0,25.6,30.1,97.0,133.0,-3.7
34,34.0,2020-01-02,24-317,DEN,@,IND,W (+8),1,24:11,7.0,15.0,0.467,0.0,3.0,0.0,8.0,8.0,1.0,3.0,4.0,7.0,0.0,0.0,0.0,2.0,5.0,22.0,13.6,-9.0,0.594,0.467,14.9,19.4,17.2,0.0,0.0,0.0,9.7,37.4,125.0,129.0,-5.9
35,35.0,2020-01-04,24-319,DEN,@,WAS,L (-14),1,30:20,4.0,10.0,0.4,1.0,3.0,0.333,5.0,7.0,0.714,2.0,8.0,10.0,4.0,1.0,0.0,2.0,0.0,14.0,13.4,0.0,0.535,0.45,7.2,33.3,19.3,18.8,1.6,0.0,13.3,20.9,111.0,124.0,1.6
36,36.0,2020-01-06,24-321,DEN,@,ATL,W (+8),1,36:50,16.0,25.0,0.64,4.0,8.0,0.5,11.0,16.0,0.688,4.0,4.0,8.0,5.0,2.0,1.0,0.0,3.0,47.0,42.9,0.0,0.733,0.72,14.1,13.7,13.9,24.9,2.7,3.4,0.0,38.7,155.0,116.0,24.7
37,37.0,2020-01-08,24-323,DEN,@,DAL,W (+1),1,31:15,12.0,20.0,0.6,4.0,6.0,0.667,5.0,8.0,0.625,2.0,4.0,6.0,7.0,1.0,1.0,3.0,1.0,33.0,28.4,-3.0,0.702,0.7,7.5,17.6,12.1,47.6,1.6,3.7,11.3,38.5,130.0,113.0,21.2
38,38.0,2020-01-11,24-326,DEN,,CLE,L (-8),1,33:35,8.0,12.0,0.667,2.0,5.0,0.4,1.0,1.0,1.0,3.0,9.0,12.0,5.0,0.0,0.0,1.0,2.0,19.0,20.3,-2.0,0.764,0.75,7.9,29.9,17.7,24.2,0.0,0.0,7.4,17.8,150.0,118.0,6.8
39,39.0,2020-01-12,24-327,DEN,,LAC,W (+10),1,31:24,6.0,14.0,0.429,3.0,4.0,0.75,5.0,6.0,0.833,2.0,13.0,15.0,6.0,1.0,0.0,2.0,5.0,20.0,18.7,5.0,0.601,0.536,7.5,44.2,26.7,33.0,1.6,0.0,10.7,26.8,125.0,101.0,9.2
40,40.0,2020-01-15,24-330,DEN,,CHO,W (+14),1,29:02,5.0,9.0,0.556,0.0,1.0,0.0,2.0,2.0,1.0,1.0,7.0,8.0,8.0,1.0,2.0,4.0,3.0,12.0,13.3,3.0,0.607,0.556,4.6,25.2,16.1,44.5,1.8,7.2,28.8,22.7,105.0,87.0,6.0
41,41.0,2020-01-16,24-331,DEN,@,GSW,W (+3),1,43:48,10.0,20.0,0.5,0.0,3.0,0.0,3.0,3.0,1.0,2.0,10.0,12.0,8.0,0.0,2.0,9.0,4.0,23.0,13.8,18.0,0.539,0.5,5.1,23.7,14.8,27.7,0.0,4.8,29.7,27.9,92.0,117.0,-6.8
42,42.0,2020-01-19,24-334,DEN,,IND,L (-8),1,31:44,10.0,16.0,0.625,2.0,4.0,0.5,8.0,12.0,0.667,1.0,9.0,10.0,4.0,3.0,0.0,1.0,4.0,30.0,27.8,-2.0,0.705,0.688,3.9,31.7,18.4,23.4,4.8,0.0,4.5,30.3,145.0,111.0,18.8
43,43.0,2020-01-20,24-335,DEN,@,MIN,W (+7),1,34:16,7.0,15.0,0.467,0.0,3.0,0.0,3.0,4.0,0.75,5.0,8.0,13.0,5.0,1.0,0.0,5.0,4.0,17.0,12.7,-6.0,0.507,0.467,15.9,22.0,19.2,21.1,1.5,0.0,23.0,28.2,99.0,106.0,-3.2
44,44.0,2020-01-22,24-337,DEN,@,HOU,L (-16),1,34:08,8.0,19.0,0.421,0.0,1.0,0.0,3.0,6.0,0.5,4.0,8.0,12.0,10.0,1.0,1.0,6.0,2.0,19.0,14.8,-9.0,0.439,0.421,11.7,25.0,18.1,45.7,1.4,2.3,21.7,34.2,92.0,120.0,-0.8
45,45.0,2020-01-24,24-339,DEN,@,NOP,W (+7),1,35:29,9.0,20.0,0.45,1.0,6.0,0.167,8.0,8.0,1.0,7.0,5.0,12.0,7.0,4.0,1.0,2.0,3.0,27.0,29.4,7.0,0.574,0.475,16.6,15.4,16.1,34.0,5.6,2.5,7.8,27.4,138.0,103.0,16.0
46,46.0,2020-01-26,24-341,DEN,,HOU,W (+7),1,38:26,9.0,18.0,0.5,0.0,2.0,0.0,6.0,7.0,0.857,2.0,10.0,12.0,11.0,2.0,0.0,6.0,4.0,24.0,21.1,0.0,0.569,0.5,6.2,27.2,17.4,41.9,2.5,0.0,22.2,29.2,110.0,105.0,4.4
47,47.0,2020-01-28,24-343,DEN,@,MEM,L (-8),1,38:43,8.0,16.0,0.5,3.0,6.0,0.5,6.0,6.0,1.0,3.0,10.0,13.0,5.0,0.0,1.0,8.0,3.0,25.0,17.1,-9.0,0.671,0.594,7.7,33.5,19.0,28.1,0.0,1.9,30.0,29.2,102.0,108.0,1.9
48,48.0,2020-01-30,24-345,DEN,,UTA,W (+6),1,34:44,11.0,19.0,0.579,1.0,2.0,0.5,5.0,6.0,0.833,0.0,4.0,4.0,10.0,3.0,0.0,3.0,4.0,28.0,25.3,-4.0,0.647,0.605,0.0,13.8,7.1,55.7,4.4,0.0,12.2,33.0,126.0,102.0,15.4
49,49.0,2020-01-31,24-346,DEN,@,MIL,W (+12),1,33:16,7.0,17.0,0.412,1.0,3.0,0.333,0.0,0.0,,0.0,10.0,10.0,9.0,1.0,0.0,3.0,4.0,15.0,11.6,-9.0,0.441,0.441,0.0,28.9,15.0,34.3,1.3,0.0,15.0,24.9,97.0,106.0,-2.9
50,50.0,2020-02-02,24-348,DEN,@,DET,L (-5),1,39:45,16.0,23.0,0.696,1.0,3.0,0.333,6.0,7.0,0.857,0.0,10.0,10.0,11.0,3.0,2.0,2.0,4.0,39.0,40.4,13.0,0.748,0.717,0.0,30.3,14.8,55.0,4.0,4.2,7.1,32.6,151.0,116.0,22.3
51,51.0,2020-02-04,24-350,DEN,,POR,W (+28),1,30:43,11.0,17.0,0.647,3.0,5.0,0.6,4.0,4.0,1.0,4.0,9.0,13.0,9.0,2.0,3.0,4.0,1.0,29.0,33.0,23.0,0.773,0.735,16.0,29.9,23.6,48.8,3.2,7.8,17.6,31.2,145.0,89.0,26.1
52,52.0,2020-02-05,24-351,DEN,@,UTA,W (+3),1,39:46,14.0,24.0,0.583,0.0,2.0,0.0,2.0,4.0,0.5,6.0,15.0,21.0,10.0,2.0,0.0,1.0,2.0,30.0,33.9,10.0,0.582,0.583,13.9,39.4,25.9,54.6,2.5,0.0,3.7,29.7,132.0,94.0,19.4
53,53.0,2020-02-08,24-354,DEN,@,PHO,W (+9),1,33:56,9.0,19.0,0.474,0.0,3.0,0.0,5.0,5.0,1.0,4.0,5.0,9.0,6.0,1.0,3.0,6.0,3.0,23.0,17.7,3.0,0.542,0.474,14.9,16.4,15.7,26.3,1.5,7.7,22.1,36.6,104.0,109.0,0.2
54,54.0,2020-02-10,24-356,DEN,,SAS,W (+7),1,37:39,6.0,8.0,0.75,0.0,1.0,0.0,7.0,8.0,0.875,3.0,5.0,8.0,13.0,0.0,1.0,5.0,4.0,19.0,22.2,4.0,0.825,0.75,10.6,17.2,14.0,44.4,0.0,2.4,30.3,21.0,148.0,134.0,4.7
55,55.0,2020-02-12,24-358,DEN,,LAL,L (-4),1,37:19,9.0,18.0,0.5,2.0,3.0,0.667,2.0,2.0,1.0,1.0,10.0,11.0,6.0,3.0,1.0,3.0,5.0,22.0,19.6,-10.0,0.583,0.556,3.4,29.0,17.2,27.3,4.1,2.4,13.7,28.9,105.0,105.0,5.9
56,56.0,2020-02-21,25-002,DEN,@,OKC,L (-12),1,33:59,12.0,15.0,0.8,1.0,2.0,0.5,7.0,7.0,1.0,1.0,6.0,7.0,5.0,1.0,1.0,2.0,1.0,32.0,31.6,-2.0,0.885,0.833,3.7,18.8,11.9,35.2,1.5,2.3,10.0,26.7,164.0,116.0,21.5
57,57.0,2020-02-23,25-004,DEN,,MIN,W (+12),1,30:57,11.0,14.0,0.786,0.0,1.0,0.0,2.0,3.0,0.667,1.0,6.0,7.0,6.0,2.0,2.0,3.0,4.0,24.0,23.7,18.0,0.783,0.786,4.6,22.2,14.3,25.9,3.0,6.2,16.4,25.7,137.0,105.0,10.5
58,58.0,2020-02-25,25-006,DEN,,DET,W (+17),1,27:59,5.0,8.0,0.625,1.0,1.0,1.0,5.0,5.0,1.0,2.0,3.0,5.0,4.0,4.0,0.0,5.0,4.0,16.0,14.9,-3.0,0.784,0.688,11.4,11.7,11.6,19.4,7.5,0.0,32.9,25.1,116.0,97.0,4.9
59,59.0,2020-02-28,25-009,DEN,@,LAC,L (-29),1,25:09,9.0,13.0,0.692,0.0,2.0,0.0,3.0,4.0,0.75,2.0,7.0,9.0,2.0,1.0,0.0,3.0,1.0,21.0,17.6,-15.0,0.711,0.692,8.0,36.1,20.2,16.0,2.0,0.0,16.9,30.3,122.0,134.0,7.6
60,60.0,2020-03-01,25-011,DEN,,TOR,W (+15),1,35:04,8.0,11.0,0.727,0.0,0.0,,7.0,9.0,0.778,4.0,14.0,18.0,11.0,1.0,0.0,2.0,2.0,23.0,30.6,18.0,0.769,0.727,15.6,45.6,32.0,41.8,1.3,0.0,11.8,20.7,164.0,110.0,15.1
61,61.0,2020-03-03,25-013,DEN,,GSW,L (-16),1,32:19,7.0,15.0,0.467,0.0,1.0,0.0,2.0,2.0,1.0,4.0,9.0,13.0,7.0,1.0,2.0,5.0,2.0,16.0,15.3,-10.0,0.504,0.467,12.1,34.3,21.9,36.3,1.6,7.2,23.9,27.3,99.0,116.0,3.9
62,62.0,2020-03-05,25-015,DEN,@,CHO,W (+2),1,30:30,5.0,10.0,0.5,0.0,2.0,0.0,4.0,4.0,1.0,3.0,8.0,11.0,8.0,1.0,1.0,6.0,5.0,14.0,12.8,2.0,0.595,0.5,12.4,37.0,24.0,34.8,1.8,3.6,33.8,26.9,105.0,119.0,-1.2
63,63.0,2020-03-07,25-017,DEN,@,CLE,L (-2),1,32:18,4.0,11.0,0.364,0.0,3.0,0.0,0.0,1.0,0.0,2.0,6.0,8.0,8.0,1.0,0.0,4.0,3.0,8.0,6.1,0.0,0.35,0.364,7.4,27.9,16.5,32.1,1.6,0.0,25.9,21.7,85.0,113.0,-7.2
64,64.0,2020-03-09,25-019,DEN,,MIL,W (+14),1,29:41,4.0,13.0,0.308,1.0,5.0,0.2,1.0,2.0,0.5,0.0,9.0,9.0,7.0,1.0,0.0,2.0,3.0,10.0,7.5,6.0,0.36,0.346,0.0,27.5,15.2,32.8,1.6,0.0,12.6,23.1,84.0,92.0,-3.7
65,65.0,2020-03-11,25-021,DEN,@,DAL,L (-16),1,33:43,7.0,10.0,0.7,0.0,2.0,0.0,0.0,0.0,,2.0,11.0,13.0,8.0,0.0,0.0,5.0,3.0,14.0,13.9,5.0,0.7,0.7,6.8,31.3,20.1,39.2,0.0,0.0,33.3,21.0,112.0,114.0,2.0
66,66.0,2020-08-01,25-164,DEN,,MIA,L (-20),1,34:07,7.0,16.0,0.438,1.0,5.0,0.2,4.0,6.0,0.667,0.0,7.0,7.0,6.0,1.0,1.0,3.0,3.0,19.0,13.6,-10.0,0.51,0.469,0.0,31.8,13.0,29.0,1.4,3.3,13.9,25.7,101.0,124.0,2.9
67,67.0,2020-08-03,25-166,DEN,@,OKC,W (+8),1,39:09,10.0,21.0,0.476,0.0,5.0,0.0,10.0,11.0,0.909,2.0,10.0,12.0,10.0,2.0,0.0,4.0,4.0,30.0,26.7,9.0,0.58,0.476,6.3,30.1,18.5,47.6,2.6,0.0,13.4,34.8,118.0,104.0,10.7
68,68.0,2020-08-05,25-168,DEN,@,SAS,W (+6),1,31:52,10.0,17.0,0.588,3.0,5.0,0.6,2.0,2.0,1.0,3.0,1.0,4.0,11.0,1.0,0.0,5.0,4.0,25.0,21.6,8.0,0.699,0.676,11.6,3.6,7.4,47.4,1.5,0.0,21.9,30.2,133.0,132.0,8.5
69,69.0,2020-08-06,25-169,DEN,,POR,L (-10),1,23:42,3.0,8.0,0.375,0.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0,5.0,13.0,0.0,0.0,5.0,2.0,8.0,9.6,-1.0,0.45,0.375,16.4,8.8,12.2,69.4,0.0,0.0,36.0,26.2,110.0,139.0,2.1
70,70.0,2020-08-08,25-171,DEN,,UTA,W (+2),1,41:40,11.0,21.0,0.524,2.0,6.0,0.333,6.0,6.0,1.0,2.0,9.0,11.0,7.0,3.0,0.0,4.0,5.0,30.0,25.7,9.0,0.635,0.571,5.8,22.8,14.9,27.3,3.6,0.0,14.5,29.1,121.0,106.0,8.8
71,71.0,2020-08-10,25-173,DEN,@,LAL,L (-3),1,25:31,4.0,7.0,0.571,2.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,3.0,12.0,10.6,-5.0,0.761,0.714,0.0,4.8,2.8,20.1,2.1,0.0,11.3,16.5,155.0,140.0,3.4
72,72.0,2020-08-12,25-175,DEN,,LAC,L (-13),1,28:28,7.0,11.0,0.636,1.0,4.0,0.25,2.0,4.0,0.5,1.0,6.0,7.0,13.0,0.0,0.0,1.0,1.0,17.0,21.5,5.0,0.666,0.682,3.9,25.9,14.4,70.3,0.0,0.0,7.3,21.6,150.0,132.0,17.4
73,73.0,2020-08-14,25-177,DEN,@,TOR,L (-8),1,10:12,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.4,-6.0,1.0,1.0,0.0,10.5,5.1,30.1,0.0,0.0,50.0,8.4,116.0,124.0,-6.0
1,1.0,2018-10-17,23-240,DEN,@,LAC,W (+9),1,33:32,6.0,13.0,0.462,1.0,4.0,0.25,8.0,10.0,0.8,2.0,6.0,8.0,5.0,1.0,2.0,2.0,4.0,21.0,19.0,8.0,0.603,0.5,5.5,16.8,11.1,29.3,1.4,4.8,10.3,24.0,124.0,97.0,9.7
1,1.0,2018-10-17,23-240,DEN,@,LAC,W (+9),1,33:32,6.0,13.0,0.462,1.0,4.0,0.25,8.0,10.0,0.8,2.0,6.0,8.0,5.0,1.0,2.0,2.0,4.0,21.0,19.0,8.0,0.506,0.444,7.9,33.8,19.9,58.3,2.9,0.0,23.3,15.7,116.0,103.0,11.0
1,1.0,2019-04-13,24-053,DEN,,SAS,L (-5),1,36:21,4.0,9.0,0.444,0.0,3.0,0.0,2.0,2.0,1.0,3.0,11.0,14.0,14.0,2.0,0.0,3.0,3.0,10.0,18.3,0.0,0.603,0.5,5.5,16.8,11.1,29.3,1.4,4.8,10.3,24.0,124.0,97.0,9.7
1,1.0,2019-04-13,24-053,DEN,,SAS,L (-5),1,36:21,4.0,9.0,0.444,0.0,3.0,0.0,2.0,2.0,1.0,3.0,11.0,14.0,14.0,2.0,0.0,3.0,3.0,10.0,18.3,0.0,0.506,0.444,7.9,33.8,19.9,58.3,2.9,0.0,23.3,15.7,116.0,103.0,11.0
2,2.0,2018-10-20,23-243,DEN,,PHO,W (+28),1,30:43,11.0,11.0,1.0,3.0,3.0,1.0,10.0,11.0,0.909,0.0,11.0,11.0,11.0,4.0,1.0,0.0,3.0,35.0,45.8,29.0,1.105,1.136,0.0,31.3,18.3,66.6,6.1,4.1,0.0,21.4,226.0,75.0,44.4
2,2.0,2018-10-20,23-243,DEN,,PHO,W (+28),1,30:43,11.0,11.0,1.0,3.0,3.0,1.0,10.0,11.0,0.909,0.0,11.0,11.0,11.0,4.0,1.0,0.0,3.0,35.0,45.8,29.0,0.595,0.533,7.9,27.0,17.4,28.2,2.6,0.0,14.5,23.8,119.0,104.0,7.8
2,2.0,2019-04-16,24-056,DEN,,SAS,W (+9),1,39:26,7.0,15.0,0.467,2.0,3.0,0.667,5.0,6.0,0.833,3.0,10.0,13.0,8.0,2.0,0.0,3.0,4.0,21.0,21.0,17.0,1.105,1.136,0.0,31.3,18.3,66.6,6.1,4.1,0.0,21.4,226.0,75.0,44.4
2,2.0,2019-04-16,24-056,DEN,,SAS,W (+9),1,39:26,7.0,15.0,0.467,2.0,3.0,0.667,5.0,6.0,0.833,3.0,10.0,13.0,8.0,2.0,0.0,3.0,4.0,21.0,21.0,17.0,0.595,0.533,7.9,27.0,17.4,28.2,2.6,0.0,14.5,23.8,119.0,104.0,7.8
3,3.0,2018-10-21,23-244,DEN,,GSW,W (+2),1,32:23,7.0,14.0,0.5,0.0,1.0,0.0,9.0,12.0,0.75,3.0,8.0,11.0,6.0,0.0,0.0,2.0,2.0,23.0,20.7,-4.0,0.596,0.5,9.5,29.6,18.7,36.1,0.0,0.0,9.4,28.0,126.0,104.0,10.8
3,3.0,2018-10-21,23-244,DEN,,GSW,W (+2),1,32:23,7.0,14.0,0.5,0.0,1.0,0.0,9.0,12.0,0.75,3.0,8.0,11.0,6.0,0.0,0.0,2.0,2.0,23.0,20.7,-4.0,0.698,0.679,7.5,21.3,14.6,34.8,0.0,0.0,6.0,24.7,148.0,129.0,11.4
3,3.0,2019-04-18,24-058,DEN,@,SAS,L (-10),1,32:09,8.0,14.0,0.571,3.0,6.0,0.5,3.0,4.0,0.75,2.0,6.0,8.0,7.0,0.0,0.0,1.0,3.0,22.0,20.9,-25.0,0.596,0.5,9.5,29.6,18.7,36.1,0.0,0.0,9.4,28.0,126.0,104.0,10.8
3,3.0,2019-04-18,24-058,DEN,@,SAS,L (-10),1,32:09,8.0,14.0,0.571,3.0,6.0,0.5,3.0,4.0,0.75,2.0,6.0,8.0,7.0,0.0,0.0,1.0,3.0,22.0,20.9,-25.0,0.698,0.679,7.5,21.3,14.6,34.8,0.0,0.0,6.0,24.7,148.0,129.0,11.4
4,4.0,2018-10-23,23-246,DEN,,SAC,W (+14),1,23:17,6.0,11.0,0.545,1.0,2.0,0.5,1.0,1.0,1.0,2.0,10.0,12.0,6.0,1.0,0.0,3.0,4.0,14.0,13.7,18.0,0.612,0.591,9.2,47.9,28.1,32.0,2.1,0.0,20.8,25.3,118.0,106.0,5.1
4,4.0,2018-10-23,23-246,DEN,,SAC,W (+14),1,23:17,6.0,11.0,0.545,1.0,2.0,0.5,1.0,1.0,1.0,2.0,10.0,12.0,6.0,1.0,0.0,3.0,4.0,14.0,13.7,18.0,0.568,0.477,13.4,19.2,16.2,35.6,0.0,0.0,0.0,29.5,141.0,114.0,11.0
4,4.0,2019-04-20,24-060,DEN,@,SAS,W (+14),1,38:59,10.0,22.0,0.455,1.0,4.0,0.25,8.0,8.0,1.0,5.0,7.0,12.0,8.0,0.0,0.0,0.0,3.0,29.0,27.6,17.0,0.612,0.591,9.2,47.9,28.1,32.0,2.1,0.0,20.8,25.3,118.0,106.0,5.1
4,4.0,2019-04-20,24-060,DEN,@,SAS,W (+14),1,38:59,10.0,22.0,0.455,1.0,4.0,0.25,8.0,8.0,1.0,5.0,7.0,12.0,8.0,0.0,0.0,0.0,3.0,29.0,27.6,17.0,0.568,0.477,13.4,19.2,16.2,35.6,0.0,0.0,0.0,29.5,141.0,114.0,11.0
5,5.0,2018-10-25,23-248,DEN,@,LAL,L (-7),1,32:50,9.0,17.0,0.529,1.0,5.0,0.2,5.0,5.0,1.0,3.0,8.0,11.0,3.0,1.0,1.0,6.0,5.0,24.0,16.0,-5.0,0.625,0.559,10.2,27.2,18.7,13.4,1.4,2.3,23.8,30.8,104.0,112.0,0.8
5,5.0,2018-10-25,23-248,DEN,@,LAL,L (-7),1,32:50,9.0,17.0,0.529,1.0,5.0,0.2,5.0,5.0,1.0,3.0,8.0,11.0,3.0,1.0,1.0,6.0,5.0,24.0,16.0,-5.0,0.627,0.545,7.5,25.2,17.6,36.8,3.2,2.2,19.0,23.0,126.0,90.0,11.8
5,5.0,2019-04-23,24-063,DEN,,SAS,W (+18),1,32:55,5.0,11.0,0.455,2.0,4.0,0.5,4.0,4.0,1.0,2.0,9.0,11.0,8.0,2.0,1.0,3.0,3.0,16.0,18.5,27.0,0.625,0.559,10.2,27.2,18.7,13.4,1.4,2.3,23.8,30.8,104.0,112.0,0.8
5,5.0,2019-04-23,24-063,DEN,,SAS,W (+18),1,32:55,5.0,11.0,0.455,2.0,4.0,0.5,4.0,4.0,1.0,2.0,9.0,11.0,8.0,2.0,1.0,3.0,3.0,16.0,18.5,27.0,0.627,0.545,7.5,25.2,17.6,36.8,3.2,2.2,19.0,23.0,126.0,90.0,11.8
6,6.0,2018-10-29,23-252,DEN,,NOP,W (+5),1,28:57,3.0,8.0,0.375,2.0,4.0,0.5,4.0,4.0,1.0,1.0,8.0,9.0,10.0,0.0,2.0,0.0,4.0,12.0,17.5,5.0,0.615,0.5,3.6,34.0,17.6,44.8,0.0,5.7,0.0,13.9,155.0,106.0,11.4
6,6.0,2018-10-29,23-252,DEN,,NOP,W (+5),1,28:57,3.0,8.0,0.375,2.0,4.0,0.5,4.0,4.0,1.0,1.0,8.0,9.0,10.0,0.0,2.0,0.0,4.0,12.0,17.5,5.0,0.677,0.667,17.6,21.6,19.4,56.4,2.8,2.1,5.9,39.2,140.0,129.0,28.6
6,6.0,2019-04-25,24-065,DEN,@,SAS,L (-17),1,38:09,19.0,30.0,0.633,2.0,6.0,0.333,3.0,4.0,0.75,6.0,6.0,12.0,9.0,2.0,1.0,2.0,2.0,43.0,41.4,-11.0,0.615,0.5,3.6,34.0,17.6,44.8,0.0,5.7,0.0,13.9,155.0,106.0,11.4
6,6.0,2019-04-25,24-065,DEN,@,SAS,L (-17),1,38:09,19.0,30.0,0.633,2.0,6.0,0.333,3.0,4.0,0.75,6.0,6.0,12.0,9.0,2.0,1.0,2.0,2.0,43.0,41.4,-11.0,0.677,0.667,17.6,21.6,19.4,56.4,2.8,2.1,5.9,39.2,140.0,129.0,28.6
7,7.0,2018-10-31,23-254,DEN,@,CHI,W (+1),1,32:47,9.0,20.0,0.45,3.0,6.0,0.5,1.0,1.0,1.0,5.0,7.0,12.0,9.0,2.0,3.0,6.0,2.0,22.0,20.8,4.0,0.538,0.525,16.2,23.1,19.6,47.8,3.2,8.4,22.7,34.8,105.0,95.0,15.3
7,7.0,2018-10-31,23-254,DEN,@,CHI,W (+1),1,32:47,9.0,20.0,0.45,3.0,6.0,0.5,1.0,1.0,1.0,5.0,7.0,12.0,9.0,2.0,3.0,6.0,2.0,22.0,20.8,4.0,0.378,0.346,11.0,23.0,16.9,44.1,1.2,5.3,0.0,29.5,102.0,91.0,11.1
7,7.0,2019-04-27,24-067,DEN,,SAS,W (+4),1,43:27,9.0,26.0,0.346,0.0,4.0,0.0,3.0,4.0,0.75,5.0,10.0,15.0,10.0,1.0,3.0,0.0,5.0,21.0,20.6,-1.0,0.538,0.525,16.2,23.1,19.6,47.8,3.2,8.4,22.7,34.8,105.0,95.0,15.3
7,7.0,2019-04-27,24-067,DEN,,SAS,W (+4),1,43:27,9.0,26.0,0.346,0.0,4.0,0.0,3.0,4.0,0.75,5.0,10.0,15.0,10.0,1.0,3.0,0.0,5.0,21.0,20.6,-1.0,0.378,0.346,11.0,23.0,16.9,44.1,1.2,5.3,0.0,29.5,102.0,91.0,11.1
8,8.0,2018-11-01,23-255,DEN,@,CLE,W (+19),1,22:21,2.0,5.0,0.4,0.0,1.0,0.0,0.0,0.0,,1.0,5.0,6.0,3.0,1.0,1.0,2.0,2.0,4.0,4.5,9.0,0.4,0.4,6.0,25.0,16.3,17.6,2.5,3.3,28.6,14.2,88.0,98.0,-3.8
8,8.0,2018-11-01,23-255,DEN,@,CLE,W (+19),1,22:21,2.0,5.0,0.4,0.0,1.0,0.0,0.0,0.0,,1.0,5.0,6.0,3.0,1.0,1.0,2.0,2.0,4.0,4.5,9.0,0.795,0.694,6.1,22.5,14.1,24.6,3.6,4.6,7.9,27.4,158.0,111.0,17.8
8,8.0,2019-04-29,24-069,DEN,,POR,W (+8),1,41:29,11.0,18.0,0.611,3.0,5.0,0.6,12.0,12.0,1.0,2.0,7.0,9.0,6.0,3.0,2.0,2.0,3.0,37.0,37.7,16.0,0.4,0.4,6.0,25.0,16.3,17.6,2.5,3.3,28.6,14.2,88.0,98.0,-3.8
8,8.0,2019-04-29,24-069,DEN,,POR,W (+8),1,41:29,11.0,18.0,0.611,3.0,5.0,0.6,12.0,12.0,1.0,2.0,7.0,9.0,6.0,3.0,2.0,2.0,3.0,37.0,37.7,16.0,0.795,0.694,6.1,22.5,14.1,24.6,3.6,4.6,7.9,27.4,158.0,111.0,17.8
9,9.0,2018-11-03,23-257,DEN,,UTA,W (+15),1,28:54,3.0,9.0,0.333,0.0,3.0,0.0,1.0,2.0,0.5,3.0,7.0,10.0,16.0,1.0,0.0,4.0,2.0,7.0,13.1,8.0,0.354,0.333,13.1,23.3,18.9,73.8,1.7,0.0,28.8,21.3,104.0,91.0,12.8
9,9.0,2018-11-03,23-257,DEN,,UTA,W (+15),1,28:54,3.0,9.0,0.333,0.0,3.0,0.0,1.0,2.0,0.5,3.0,7.0,10.0,16.0,1.0,0.0,4.0,2.0,7.0,13.1,8.0,0.426,0.412,8.2,30.7,17.2,36.2,1.4,0.0,9.6,22.6,101.0,102.0,4.6
9,9.0,2019-05-01,24-071,DEN,,POR,L (-7),1,37:11,7.0,17.0,0.412,0.0,1.0,0.0,2.0,4.0,0.5,4.0,10.0,14.0,7.0,1.0,0.0,2.0,5.0,16.0,13.8,2.0,0.354,0.333,13.1,23.3,18.9,73.8,1.7,0.0,28.8,21.3,104.0,91.0,12.8
9,9.0,2019-05-01,24-071,DEN,,POR,L (-7),1,37:11,7.0,17.0,0.412,0.0,1.0,0.0,2.0,4.0,0.5,4.0,10.0,14.0,7.0,1.0,0.0,2.0,5.0,16.0,13.8,2.0,0.426,0.412,8.2,30.7,17.2,36.2,1.4,0.0,9.6,22.6,101.0,102.0,4.6
10,10.0,2018-11-05,23-259,DEN,,BOS,W (+8),1,27:27,2.0,3.0,0.667,0.0,0.0,,4.0,6.0,0.667,2.0,8.0,10.0,8.0,0.0,0.0,3.0,4.0,8.0,10.7,-4.0,0.709,0.667,7.3,35.9,20.1,37.3,0.0,0.0,34.7,13.1,126.0,112.0,3.7
10,10.0,2018-11-05,23-259,DEN,,BOS,W (+8),1,27:27,2.0,3.0,0.667,0.0,0.0,,4.0,6.0,0.667,2.0,8.0,10.0,8.0,0.0,0.0,3.0,4.0,8.0,10.7,-4.0,0.607,0.6,6.8,22.2,14.7,36.3,0.9,2.6,22.7,24.9,116.0,114.0,8.0
